issue,year,half_year,trip,stem,category,species,expected_folder,detail,xmp_path
off_folder_cross_year,2023,2023.1,2023-03-06 西溪花间堂,_Z9C5646,scenery,,2023.1,found in: 2024.2,data/xmp/result-2023/raw/2023.1/2023-03-06 西溪花间堂/_Z9C5646.xmp
off_folder_cross_year,2023,2023.1,2023-03-06 西溪花间堂,_Z9C5653,bird,mallard ducks,2023.1,found in: 2024.1,data/xmp/result-2023/raw/2023.1/2023-03-06 西溪花间堂/_Z9C5653.xmp
off_folder_cross_year,2023,2023.1,2023-03-06 西溪花间堂,_Z9C5658,scenery,,2023.1,found in: 2024.3,data/xmp/result-2023/raw/2023.1/2023-03-06 西溪花间堂/_Z9C5658.xmp
off_folder_cross_year,2023,2023.1,2023-03-06 西溪花间堂,_Z9C5679,scenery,,2023.1,found in: 2025.2,data/xmp/result-2023/raw/2023.1/2023-03-06 西溪花间堂/_Z9C5679.xmp
off_folder_cross_year,2023,2023.1,2023-03-07 西溪花间堂,_Z9C5727,scenery,,2023.1,found in: 2024.3,data/xmp/result-2023/raw/2023.1/2023-03-07 西溪花间堂/_Z9C5727.xmp
off_folder_cross_year,2023,2023.1,2023-03-07 西溪花间堂,_Z9C5739,animal,koala,2023.1,found in: 2024.3,data/xmp/result-2023/raw/2023.1/2023-03-07 西溪花间堂/_Z9C5739.xmp
off_folder_cross_year,2023,2023.1,2023-03-07 西溪花间堂,_Z9C5743,scenery,,2023.1,found in: 2025.2,data/xmp/result-2023/raw/2023.1/2023-03-07 西溪花间堂/_Z9C5743.xmp
off_folder_cross_year,2023,2023.1,2023-03-07 西溪花间堂,_Z9C5761,people,,2023.1,found in: 2025.2,data/xmp/result-2023/raw/2023.1/2023-03-07 西溪花间堂/_Z9C5761.xmp
off_folder_cross_year,2023,2023.1,2023-03-07 西溪花间堂,_Z9C5803,animal,chihuahua dog resting on gravel,2023.1,found in: 2025.2,data/xmp/result-2023/raw/2023.1/2023-03-07 西溪花间堂/_Z9C5803.xmp
off_folder_cross_year,2023,2023.1,2023-03-07 西溪花间堂,_Z9C5831,scenery,,2023.1,found in: 2025.2,data/xmp/result-2023/raw/2023.1/2023-03-07 西溪花间堂/_Z9C5831.xmp
off_folder_cross_year,2023,2023.1,2023-03-07 西溪花间堂,_Z9C5841,scenery,,2023.1,found in: 2025.2,data/xmp/result-2023/raw/2023.1/2023-03-07 西溪花间堂/_Z9C5841.xmp
off_folder_cross_year,2023,2023.1,2023-03-07 西溪花间堂,_Z9C5849,scenery,,2023.1,found in: 2025.2,data/xmp/result-2023/raw/2023.1/2023-03-07 西溪花间堂/_Z9C5849.xmp
off_folder_cross_year,2023,2023.1,2023-03-07 西溪花间堂,_Z9C5858,scenery,,2023.1,found in: 2025.2,data/xmp/result-2023/raw/2023.1/2023-03-07 西溪花间堂/_Z9C5858.xmp
off_folder_cross_year,2023,2023.1,2023-03-07 西溪花间堂,_Z9C5860,scenery,,2023.1,found in: 2024.3,data/xmp/result-2023/raw/2023.1/2023-03-07 西溪花间堂/_Z9C5860.xmp
off_folder_cross_year,2023,2023.1,2023-03-07 西溪花间堂,_Z9C5862,scenery,,2023.1,found in: 2025.2,data/xmp/result-2023/raw/2023.1/2023-03-07 西溪花间堂/_Z9C5862.xmp
off_folder_cross_year,2023,2023.1,2023-03-07 西溪花间堂,_Z9C5864,bird,white-throated kingfisher,2023.1,found in: 2024.1,data/xmp/result-2023/raw/2023.1/2023-03-07 西溪花间堂/_Z9C5864.xmp
off_folder_cross_year,2023,2023.1,2023-03-07 西溪花间堂,_Z9C5905,bird,black-footed albatross,2023.1,found in: 2024.6,data/xmp/result-2023/raw/2023.1/2023-03-07 西溪花间堂/_Z9C5905.xmp
off_folder_cross_year,2023,2023.1,2023-03-07 西溪花间堂,_Z9C5908,bird,galah,2023.1,found in: 2025.2,data/xmp/result-2023/raw/2023.1/2023-03-07 西溪花间堂/_Z9C5908.xmp
off_folder_cross_year,2023,2023.1,2023-03-07 西溪花间堂,_Z9C5925,scenery,,2023.1,found in: 2025.2,data/xmp/result-2023/raw/2023.1/2023-03-07 西溪花间堂/_Z9C5925.xmp
off_folder_cross_year,2023,2023.1,2023-03-07 西溪花间堂,_Z9C5939,bird,green turaco,2023.1,found in: 2025.2,data/xmp/result-2023/raw/2023.1/2023-03-07 西溪花间堂/_Z9C5939.xmp
off_folder_cross_year,2023,2023.1,2023-03-07 西溪花间堂,_Z9C5985,animal,taxidermy display of birds and a squirrel,2023.1,found in: 2024.3,data/xmp/result-2023/raw/2023.1/2023-03-07 西溪花间堂/_Z9C5985.xmp
off_folder_cross_year,2023,2023.1,2023-03-07 西溪花间堂,_Z9C6059,people,,2023.1,found in: 2024.6,data/xmp/result-2023/raw/2023.1/2023-03-07 西溪花间堂/_Z9C6059.xmp
off_folder_cross_year,2023,2023.1,2023-03-09 西湖国宾馆,_D5D6420,bird,lapwing,2023.1,found in: 2022,data/xmp/result-2023/raw/2023.1/2023-03-09 西湖国宾馆/_D5D6420.xmp
off_folder_cross_year,2023,2023.1,2023-03-09 西湖国宾馆,_D5D6514,(none),,2023.1,found in: 2018.4,data/xmp/result-2023/raw/2023.1/2023-03-09 西湖国宾馆/_D5D6514.xmp
off_folder_cross_year,2023,2023.1,2023-03-09 西湖国宾馆,_D5D6524,(none),,2023.1,found in: 2018.2,data/xmp/result-2023/raw/2023.1/2023-03-09 西湖国宾馆/_D5D6524.xmp
off_folder_cross_year,2023,2023.1,2023-03-09 西湖国宾馆,_D5D6539,(none),,2023.1,found in: 2018.5,data/xmp/result-2023/raw/2023.1/2023-03-09 西湖国宾馆/_D5D6539.xmp
off_folder_cross_year,2023,2023.1,2023-03-09 西湖国宾馆,_D5D6585,bird,eurasian coot,2023.1,found in: 2022,data/xmp/result-2023/raw/2023.1/2023-03-09 西湖国宾馆/_D5D6585.xmp
off_folder_cross_year,2023,2023.1,2023-03-09 西湖国宾馆,_D5D6601,(none),,2023.1,found in: 2018.5,data/xmp/result-2023/raw/2023.1/2023-03-09 西湖国宾馆/_D5D6601.xmp
off_folder_cross_year,2023,2023.1,2023-03-09 西湖国宾馆,_D5D6618,bird,eurasian eagle-owl,2023.1,found in: 2024.5,data/xmp/result-2023/raw/2023.1/2023-03-09 西湖国宾馆/_D5D6618.xmp
off_folder_cross_year,2023,2023.1,2023-03-09 西湖国宾馆,_Z9C6248,bird,fulmar,2023.1,found in: 2024.6,data/xmp/result-2023/raw/2023.1/2023-03-09 西湖国宾馆/_Z9C6248.xmp
off_folder_cross_year,2023,2023.1,2023-03-09 西湖国宾馆,_Z9C6256,bird,snow petrel,2023.1,found in: 2024.6,data/xmp/result-2023/raw/2023.1/2023-03-09 西湖国宾馆/_Z9C6256.xmp
off_folder_cross_year,2023,2023.1,2023-03-09 西湖国宾馆,_Z9C6261,people,,2023.1,found in: 2025.2,data/xmp/result-2023/raw/2023.1/2023-03-09 西湖国宾馆/_Z9C6261.xmp
off_folder_cross_year,2023,2023.1,2023-03-09 西湖国宾馆,_Z9C6262,people,,2023.1,found in: 2025.2,data/xmp/result-2023/raw/2023.1/2023-03-09 西湖国宾馆/_Z9C6262.xmp
off_folder_cross_year,2023,2023.1,2023-03-09 西湖国宾馆,_Z9C6266,bird,ivory gull,2023.1,found in: 2024.6,data/xmp/result-2023/raw/2023.1/2023-03-09 西湖国宾馆/_Z9C6266.xmp
off_folder_cross_year,2023,2023.1,2023-03-09 西湖国宾馆,_Z9C6268,scenery,,2023.1,found in: 2024.6,data/xmp/result-2023/raw/2023.1/2023-03-09 西湖国宾馆/_Z9C6268.xmp
off_folder_cross_year,2023,2023.1,2023-03-09 西湖国宾馆,_Z9C6277,scenery,,2023.1,found in: 2024.6,data/xmp/result-2023/raw/2023.1/2023-03-09 西湖国宾馆/_Z9C6277.xmp
off_folder_cross_year,2023,2023.1,2023-03-09 西湖国宾馆,_Z9C6290,scenery,,2023.1,found in: 2024.6,data/xmp/result-2023/raw/2023.1/2023-03-09 西湖国宾馆/_Z9C6290.xmp
off_folder_cross_year,2023,2023.1,2023-03-09 西湖国宾馆,_Z9C6294,scenery,,2023.1,found in: 2024.6,data/xmp/result-2023/raw/2023.1/2023-03-09 西湖国宾馆/_Z9C6294.xmp
off_folder_cross_year,2023,2023.1,2023-03-09 西湖国宾馆,_Z9C6300,scenery,,2023.1,found in: 2024.6,data/xmp/result-2023/raw/2023.1/2023-03-09 西湖国宾馆/_Z9C6300.xmp
off_folder_cross_year,2023,2023.1,2023-03-09 西湖国宾馆,_Z9C6307,animal,king penguin,2023.1,found in: 2024.6,data/xmp/result-2023/raw/2023.1/2023-03-09 西湖国宾馆/_Z9C6307.xmp
off_folder_cross_year,2023,2023.1,2023-03-09 西湖国宾馆,_Z9C6309,people,,2023.1,found in: 2025.2,data/xmp/result-2023/raw/2023.1/2023-03-09 西湖国宾馆/_Z9C6309.xmp
off_folder_cross_year,2023,2023.1,2023-03-09 西湖国宾馆,_Z9C6311,animal,king penguins on grassy tundra,2023.1,found in: 2024.6,data/xmp/result-2023/raw/2023.1/2023-03-09 西湖国宾馆/_Z9C6311.xmp
off_folder_cross_year,2023,2023.1,2023-03-10 西湖国宾馆,_D5D6745,scenery,,2023.1,found in: 2024.2,data/xmp/result-2023/raw/2023.1/2023-03-10 西湖国宾馆/_D5D6745.xmp
off_folder_cross_year,2023,2023.1,2023-03-10 西湖国宾馆,_D5D6759,bird,white-eyed duck,2023.1,found in: 2024.1,data/xmp/result-2023/raw/2023.1/2023-03-10 西湖国宾馆/_D5D6759.xmp
off_folder_cross_year,2023,2023.1,2023-03-10 西湖国宾馆,_D5D6762,(none),,2023.1,found in: 2018.4,data/xmp/result-2023/raw/2023.1/2023-03-10 西湖国宾馆/_D5D6762.xmp
off_folder_cross_year,2023,2023.1,2023-03-10 西湖国宾馆,_Z9C6532,scenery,,2023.1,found in: 2024.6,data/xmp/result-2023/raw/2023.1/2023-03-10 西湖国宾馆/_Z9C6532.xmp
off_folder_cross_year,2023,2023.1,2023-03-10 西湖国宾馆,_Z9C6560,scenery,,2023.1,found in: 2025.2,data/xmp/result-2023/raw/2023.1/2023-03-10 西湖国宾馆/_Z9C6560.xmp
off_folder_cross_year,2023,2023.1,2023-03-13 瓯飞集团,_D5D6896,bird,common buzzard,2023.1,found in: 2021.6,data/xmp/result-2023/raw/2023.1/2023-03-13 瓯飞集团/_D5D6896.xmp
off_folder_cross_year,2023,2023.1,2023-03-13 瓯飞集团,_D5D6953,bird,olive warbler,2023.1,found in: 2021.2,data/xmp/result-2023/raw/2023.1/2023-03-13 瓯飞集团/_D5D6953.xmp
off_folder_cross_year,2023,2023.1,2023-03-13 瓯飞集团,_D5D6996,bird,buff-throated warbler,2023.1,found in: 2021.2,data/xmp/result-2023/raw/2023.1/2023-03-13 瓯飞集团/_D5D6996.xmp
off_folder_cross_year,2023,2023.1,2023-03-13 瓯飞集团,_D5D7089,bird,oriental magpie-robin,2023.1,found in: 2021.2,data/xmp/result-2023/raw/2023.1/2023-03-13 瓯飞集团/_D5D7089.xmp
off_folder_cross_year,2023,2023.1,2023-03-13 瓯飞集团,_D5D7261,bird,yellow-bellied prinia,2023.1,found in: 2021.2,data/xmp/result-2023/raw/2023.1/2023-03-13 瓯飞集团/_D5D7261.xmp
off_folder_cross_year,2023,2023.1,2023-03-13 瓯飞集团,_D5D7312,bird,magpie-lark,2023.1,found in: 2024.4,data/xmp/result-2023/raw/2023.1/2023-03-13 瓯飞集团/_D5D7312.xmp
off_folder_cross_year,2023,2023.1,2023-03-13 瓯飞集团,_D5D7361,bird,mallard,2023.1,found in: 2024.5,data/xmp/result-2023/raw/2023.1/2023-03-13 瓯飞集团/_D5D7361.xmp
off_folder_cross_year,2023,2023.1,2023-03-13 瓯飞集团,_Z9C6649,scenery,,2023.1,found in: 2025.2,data/xmp/result-2023/raw/2023.1/2023-03-13 瓯飞集团/_Z9C6649.xmp
off_folder_cross_year,2023,2023.1,2023-03-13 瓯飞集团,_Z9C6748,bird,eurasian curlew,2023.1,found in: 2024.1,data/xmp/result-2023/raw/2023.1/2023-03-13 瓯飞集团/_Z9C6748.xmp
off_folder_cross_year,2023,2023.1,2023-03-13 瓯飞集团,_Z9C6944,scenery,,2023.1,found in: 2025.2,data/xmp/result-2023/raw/2023.1/2023-03-13 瓯飞集团/_Z9C6944.xmp
off_folder_cross_year,2023,2023.1,2023-03-13 瓯飞集团,_Z9C7055,people,,2023.1,found in: 2025.2,data/xmp/result-2023/raw/2023.1/2023-03-13 瓯飞集团/_Z9C7055.xmp
off_folder_cross_year,2023,2023.1,2023-03-13 瓯飞集团,_Z9C7088,scenery,,2023.1,found in: 2025.2,data/xmp/result-2023/raw/2023.1/2023-03-13 瓯飞集团/_Z9C7088.xmp
off_folder_cross_year,2023,2023.1,2023-03-26 锦江&花园饭店,_Z9C7124,animal,adélie penguin colony on snowy antarctic coast,2023.1,found in: 2024.6,data/xmp/result-2023/raw/2023.1/2023-03-26 锦江&花园饭店/_Z9C7124.xmp
off_folder_cross_year,2023,2023.1,2023-03-26 锦江&花园饭店,_Z9C7125,bird,adélie penguin colony,2023.1,found in: 2024.6,data/xmp/result-2023/raw/2023.1/2023-03-26 锦江&花园饭店/_Z9C7125.xmp
off_folder_cross_year,2023,2023.1,2023-03-26 锦江&花园饭店,_Z9C7126,animal,adélie penguin colony on antarctic coast,2023.1,found in: 2024.6,data/xmp/result-2023/raw/2023.1/2023-03-26 锦江&花园饭店/_Z9C7126.xmp
off_folder_cross_year,2023,2023.1,2023-03-26 锦江&花园饭店,_Z9C7131,bird,atlantic puffin colony on coastal rocks,2023.1,found in: 2024.6,data/xmp/result-2023/raw/2023.1/2023-03-26 锦江&花园饭店/_Z9C7131.xmp
off_folder_cross_year,2023,2023.1,2023-03-26 锦江&花园饭店,_Z9C7139,people,,2023.1,found in: 2025.2,data/xmp/result-2023/raw/2023.1/2023-03-26 锦江&花园饭店/_Z9C7139.xmp
off_folder_cross_year,2023,2023.1,2023-03-26 锦江&花园饭店,_Z9C7156,scenery,,2023.1,found in: 2025.2,data/xmp/result-2023/raw/2023.1/2023-03-26 锦江&花园饭店/_Z9C7156.xmp
off_folder_cross_year,2023,2023.1,2023-03-26 锦江&花园饭店,_Z9C7158,scenery,,2023.1,found in: 2025.2,data/xmp/result-2023/raw/2023.1/2023-03-26 锦江&花园饭店/_Z9C7158.xmp
off_folder_cross_year,2023,2023.1,2023-03-26 锦江&花园饭店,_Z9C7162,scenery,,2023.1,found in: 2025.2,data/xmp/result-2023/raw/2023.1/2023-03-26 锦江&花园饭店/_Z9C7162.xmp
off_folder_cross_year,2023,2023.1,2023-03-26 锦江&花园饭店,_Z9C7163,scenery,,2023.1,found in: 2025.2,data/xmp/result-2023/raw/2023.1/2023-03-26 锦江&花园饭店/_Z9C7163.xmp
off_folder_cross_year,2023,2023.1,2023-03-26 锦江&花园饭店,_Z9C7166,people,,2023.1,found in: 2025.2,data/xmp/result-2023/raw/2023.1/2023-03-26 锦江&花园饭店/_Z9C7166.xmp
off_folder_cross_year,2023,2023.1,2023-03-26 锦江&花园饭店,_Z9C7168,scenery,,2023.1,found in: 2025.2,data/xmp/result-2023/raw/2023.1/2023-03-26 锦江&花园饭店/_Z9C7168.xmp
off_folder_cross_year,2023,2023.1,2023-03-26 锦江&花园饭店,_Z9C7172,scenery,,2023.1,found in: 2025.2,data/xmp/result-2023/raw/2023.1/2023-03-26 锦江&花园饭店/_Z9C7172.xmp
off_folder_cross_year,2023,2023.1,2023-03-27 美术馆&前滩,_Z9C7179,people,,2023.1,found in: 2025.2,data/xmp/result-2023/raw/2023.1/2023-03-27 美术馆&前滩/_Z9C7179.xmp
off_folder_cross_year,2023,2023.1,2023-03-27 美术馆&前滩,_Z9C7180,scenery,,2023.1,found in: 2025.2,data/xmp/result-2023/raw/2023.1/2023-03-27 美术馆&前滩/_Z9C7180.xmp
off_folder_cross_year,2023,2023.1,2023-03-27 美术馆&前滩,_Z9C7203,scenery,,2023.1,found in: 2025.2,data/xmp/result-2023/raw/2023.1/2023-03-27 美术馆&前滩/_Z9C7203.xmp
off_folder_cross_year,2023,2023.1,2023-03-27 美术馆&前滩,_Z9C7239,scenery,,2023.1,found in: 2024.4,data/xmp/result-2023/raw/2023.1/2023-03-27 美术馆&前滩/_Z9C7239.xmp
off_folder_cross_year,2023,2023.1,2023-03-27 美术馆&前滩,_Z9C7268,scenery,,2023.1,found in: 2024.6,data/xmp/result-2023/raw/2023.1/2023-03-27 美术馆&前滩/_Z9C7268.xmp
off_folder_cross_year,2023,2023.1,2023-03-27 美术馆&前滩,_Z9C7271,scenery,,2023.1,found in: 2024.6,data/xmp/result-2023/raw/2023.1/2023-03-27 美术馆&前滩/_Z9C7271.xmp
off_folder_cross_year,2023,2023.1,2023-03-27 美术馆&前滩,_Z9C7273,scenery,,2023.1,found in: 2024.6,data/xmp/result-2023/raw/2023.1/2023-03-27 美术馆&前滩/_Z9C7273.xmp
off_folder_cross_year,2023,2023.1,2023-03-27 美术馆&前滩,_Z9C7288,bird,white stork,2023.1,found in: 2025.2,data/xmp/result-2023/raw/2023.1/2023-03-27 美术馆&前滩/_Z9C7288.xmp
off_folder_cross_year,2023,2023.1,2023-03-27 美术馆&前滩,_Z9C7292,people,,2023.1,found in: 2024.6,data/xmp/result-2023/raw/2023.1/2023-03-27 美术馆&前滩/_Z9C7292.xmp
off_folder_cross_year,2023,2023.1,2023-03-27 美术馆&前滩,_Z9C7311,people,,2023.1,found in: 2025.2,data/xmp/result-2023/raw/2023.1/2023-03-27 美术馆&前滩/_Z9C7311.xmp
off_folder_cross_year,2023,2023.1,2023-03-27 美术馆&前滩,_Z9C7315,people,,2023.1,found in: 2025.2,data/xmp/result-2023/raw/2023.1/2023-03-27 美术馆&前滩/_Z9C7315.xmp
off_folder_cross_year,2023,2023.1,2023-03-27 美术馆&前滩,_Z9C7328,bird,yellow-legged gull,2023.1,found in: 2025.2,data/xmp/result-2023/raw/2023.1/2023-03-27 美术馆&前滩/_Z9C7328.xmp
off_folder_cross_year,2023,2023.1,2023-03-27 美术馆&前滩,_Z9C7334,people,,2023.1,found in: 2025.2,data/xmp/result-2023/raw/2023.1/2023-03-27 美术馆&前滩/_Z9C7334.xmp
off_folder_cross_year,2023,2023.1,2023-03-27 美术馆&前滩,_Z9C7340,people,,2023.1,found in: 2025.2,data/xmp/result-2023/raw/2023.1/2023-03-27 美术馆&前滩/_Z9C7340.xmp
off_folder_cross_year,2023,2023.1,2023-03-27 美术馆&前滩,_Z9C7342,people,,2023.1,found in: 2025.2,data/xmp/result-2023/raw/2023.1/2023-03-27 美术馆&前滩/_Z9C7342.xmp
off_folder_cross_year,2023,2023.1,2023-03-27 美术馆&前滩,_Z9C7351,scenery,,2023.1,found in: 2025.2,data/xmp/result-2023/raw/2023.1/2023-03-27 美术馆&前滩/_Z9C7351.xmp
off_folder_cross_year,2023,2023.1,2023-03-27 美术馆&前滩,_Z9C7354,scenery,,2023.1,found in: 2025.2,data/xmp/result-2023/raw/2023.1/2023-03-27 美术馆&前滩/_Z9C7354.xmp
off_folder_cross_year,2023,2023.1,2023-03-27 美术馆&前滩,_Z9C7357,scenery,,2023.1,found in: 2025.2,data/xmp/result-2023/raw/2023.1/2023-03-27 美术馆&前滩/_Z9C7357.xmp
off_folder_cross_year,2023,2023.1,2023-03-27 美术馆&前滩,_Z9C7359,scenery,,2023.1,found in: 2025.2,data/xmp/result-2023/raw/2023.1/2023-03-27 美术馆&前滩/_Z9C7359.xmp
off_folder_cross_year,2023,2023.1,2023-03-27 美术馆&前滩,_Z9C7361,animal,california sea lion,2023.1,found in: 2024.4,data/xmp/result-2023/raw/2023.1/2023-03-27 美术馆&前滩/_Z9C7361.xmp
off_folder_cross_year,2023,2023.1,2023-04-10 奉贤,_D5D7552,bird,slavonian grebe,2023.1,found in: 2024.2,data/xmp/result-2023/raw/2023.1/2023-04-10 奉贤/_D5D7552.xmp
off_folder_cross_year,2023,2023.1,2023-04-10 奉贤,_D5D7687,bird,dusky thrush,2023.1,found in: 2021.4,data/xmp/result-2023/raw/2023.1/2023-04-10 奉贤/_D5D7687.xmp
off_folder_cross_year,2023,2023.1,2023-04-10 奉贤,_D5D7814,bird,greater crested tern,2023.1,found in: 2021.3,data/xmp/result-2023/raw/2023.1/2023-04-10 奉贤/_D5D7814.xmp
off_folder_cross_year,2023,2023.1,2023-04-10 青溪古镇,_Z9C7475,scenery,,2023.1,found in: 2024.4,data/xmp/result-2023/raw/2023.1/2023-04-10 青溪古镇/_Z9C7475.xmp
off_folder_cross_year,2023,2023.1,2023-04-10 青溪古镇,_Z9C7493,scenery,,2023.1,found in: 2024.4,data/xmp/result-2023/raw/2023.1/2023-04-10 青溪古镇/_Z9C7493.xmp
off_folder_cross_year,2023,2023.1,2023-04-10 青溪古镇,_Z9C7506,scenery,,2023.1,found in: 2024.4,data/xmp/result-2023/raw/2023.1/2023-04-10 青溪古镇/_Z9C7506.xmp
off_folder_cross_year,2023,2023.1,2023-04-10 青溪古镇,_Z9C7513,people,,2023.1,found in: 2025.2,data/xmp/result-2023/raw/2023.1/2023-04-10 青溪古镇/_Z9C7513.xmp
off_folder_cross_year,2023,2023.1,2023-05-09 富春山居,_V9A1011,bird,common moorhen chicks,2023.1,found in: 2021.4,data/xmp/result-2023/raw/2023.1/2023-05-09 富春山居/_V9A1011.xmp
off_folder_cross_year,2023,2023.1,2023-05-09 富春山居,_Z9C7690,people,,2023.1,found in: 2025.2,data/xmp/result-2023/raw/2023.1/2023-05-09 富春山居/_Z9C7690.xmp
off_folder_cross_year,2023,2023.1,2023-05-09 富春山居,_Z9C7708,scenery,,2023.1,found in: 2025.2,data/xmp/result-2023/raw/2023.1/2023-05-09 富春山居/_Z9C7708.xmp
off_folder_cross_year,2023,2023.1,2023-05-09 富春山居,_Z9C7710,scenery,,2023.1,found in: 2024.4,data/xmp/result-2023/raw/2023.1/2023-05-09 富春山居/_Z9C7710.xmp
off_folder_cross_year,2023,2023.1,2023-05-09 富春山居,_Z9C7715,scenery,,2023.1,found in: 2025.2,data/xmp/result-2023/raw/2023.1/2023-05-09 富春山居/_Z9C7715.xmp
off_folder_cross_year,2023,2023.1,2023-05-09 富春山居,_Z9C7719,scenery,,2023.1,found in: 2024.4,data/xmp/result-2023/raw/2023.1/2023-05-09 富春山居/_Z9C7719.xmp
off_folder_cross_year,2023,2023.1,2023-05-09 富春山居,_Z9C7745,people,,2023.1,found in: 2025.2,data/xmp/result-2023/raw/2023.1/2023-05-09 富春山居/_Z9C7745.xmp
off_folder_cross_year,2023,2023.1,2023-05-09 富春山居,_Z9C7759,scenery,,2023.1,found in: 2024.4,data/xmp/result-2023/raw/2023.1/2023-05-09 富春山居/_Z9C7759.xmp
off_folder_cross_year,2023,2023.1,2023-05-09 富春山居,_Z9C7760,scenery,,2023.1,found in: 2024.4,data/xmp/result-2023/raw/2023.1/2023-05-09 富春山居/_Z9C7760.xmp
off_folder_cross_year,2023,2023.1,2023-05-09 富春山居,_Z9C7767,scenery,,2023.1,found in: 2024.4,data/xmp/result-2023/raw/2023.1/2023-05-09 富春山居/_Z9C7767.xmp
off_folder_cross_year,2023,2023.1,2023-05-09 富春山居,_Z9C7769,scenery,,2023.1,found in: 2024.4,data/xmp/result-2023/raw/2023.1/2023-05-09 富春山居/_Z9C7769.xmp
off_folder_cross_year,2023,2023.1,2023-05-09 富春山居 旅拍,IMG_3224,people,,2023.1,found in: 2025.2,data/xmp/result-2023/raw/2023.1/2023-05-09 富春山居 旅拍/IMG_3224.xmp
off_folder_cross_year,2023,2023.1,2023-05-09 富春山居 旅拍,IMG_3225,scenery,,2023.1,found in: 2024.5,data/xmp/result-2023/raw/2023.1/2023-05-09 富春山居 旅拍/IMG_3225.xmp
off_folder_cross_year,2023,2023.1,2023-05-09 富春山居 旅拍,IMG_3271,people,,2023.1,found in: 2025.2,data/xmp/result-2023/raw/2023.1/2023-05-09 富春山居 旅拍/IMG_3271.xmp
off_folder_cross_year,2023,2023.1,2023-05-09 富春山居 旅拍,IMG_3279,scenery,,2023.1,found in: 2025.2,data/xmp/result-2023/raw/2023.1/2023-05-09 富春山居 旅拍/IMG_3279.xmp
off_folder_cross_year,2023,2023.1,2023-05-09 富春山居 旅拍,IMG_3319,scenery,,2023.1,found in: 2025.2,data/xmp/result-2023/raw/2023.1/2023-05-09 富春山居 旅拍/IMG_3319.xmp
off_folder_cross_year,2023,2023.1,2023-05-09 富春山居 旅拍,IMG_3327,scenery,,2023.1,found in: 2025.2,data/xmp/result-2023/raw/2023.1/2023-05-09 富春山居 旅拍/IMG_3327.xmp
off_folder_cross_year,2023,2023.1,2023-05-13 苏州 平江路,_V9A1051,bird,white-rumped shama,2023.1,found in: 2021.4,data/xmp/result-2023/raw/2023.1/2023-05-13 苏州 平江路/_V9A1051.xmp
off_folder_cross_year,2023,2023.1,2023-05-13 苏州 平江路,_V9A1067,bird,eurasian turtle dove,2023.1,found in: 2021.4,data/xmp/result-2023/raw/2023.1/2023-05-13 苏州 平江路/_V9A1067.xmp
off_folder_cross_year,2023,2023.1,2023-05-13 苏州 平江路,_V9A1115,bird,mountain imperial pigeon,2023.1,found in: 2021.4,data/xmp/result-2023/raw/2023.1/2023-05-13 苏州 平江路/_V9A1115.xmp
off_folder_cross_year,2023,2023.1,2023-05-21 自行车赛,_Z9C8026,scenery,,2023.1,found in: 2024.4,data/xmp/result-2023/raw/2023.1/2023-05-21 自行车赛/_Z9C8026.xmp
off_folder_cross_year,2023,2023.1,2023-05-21 自行车赛,_Z9C8066,people,,2023.1,found in: 2024.4,data/xmp/result-2023/raw/2023.1/2023-05-21 自行车赛/_Z9C8066.xmp
off_folder_cross_year,2023,2023.1,2023-05-21 自行车赛,_Z9C8071,people,,2023.1,found in: 2024.4,data/xmp/result-2023/raw/2023.1/2023-05-21 自行车赛/_Z9C8071.xmp
off_folder_cross_year,2023,2023.1,2023-05-21 自行车赛,_Z9C8257,people,,2023.1,found in: 2025.3,data/xmp/result-2023/raw/2023.1/2023-05-21 自行车赛/_Z9C8257.xmp
off_folder_cross_year,2023,2023.1,2023-05-21 自行车赛,_Z9C8413,scenery,,2023.1,found in: 2025.2,data/xmp/result-2023/raw/2023.1/2023-05-21 自行车赛/_Z9C8413.xmp
off_folder_cross_year,2023,2023.1,2023-05-21 自行车赛,_Z9C8572,scenery,,2023.1,found in: 2024.7,data/xmp/result-2023/raw/2023.1/2023-05-21 自行车赛/_Z9C8572.xmp
off_folder_cross_year,2023,2023.1,2023-05-21 自行车赛,_Z9C8586,bird,arctic tern,2023.1,found in: 2025.3,data/xmp/result-2023/raw/2023.1/2023-05-21 自行车赛/_Z9C8586.xmp
off_folder_cross_year,2023,2023.1,2023-05-21 自行车赛,_Z9C8600,people,,2023.1,found in: 2024.4,data/xmp/result-2023/raw/2023.1/2023-05-21 自行车赛/_Z9C8600.xmp
off_folder_cross_year,2023,2023.1,2023-05-21 自行车赛,_Z9C8614,scenery,,2023.1,found in: 2025.2,data/xmp/result-2023/raw/2023.1/2023-05-21 自行车赛/_Z9C8614.xmp
off_folder_cross_year,2023,2023.1,2023-05-21 自行车赛,_Z9C8629,scenery,,2023.1,found in: 2025.3,data/xmp/result-2023/raw/2023.1/2023-05-21 自行车赛/_Z9C8629.xmp
off_folder_cross_year,2023,2023.1,2023-05-21 自行车赛,_Z9C8676,scenery,,2023.1,found in: 2025.3,data/xmp/result-2023/raw/2023.1/2023-05-21 自行车赛/_Z9C8676.xmp
off_folder_cross_year,2023,2023.1,2023-05-21 自行车赛,_Z9C8680,scenery,covered water,2023.1,found in: 2024.7,data/xmp/result-2023/raw/2023.1/2023-05-21 自行车赛/_Z9C8680.xmp
